,cand_id,country,endMonth,endYear,locationName,name,startMonth,startYear
3,337.0,PT,7,2011,"Aveiro Area, Portugal","Maisis - Information Systems, Lda.",9.0,2010.0
4,337.0,GB,1,2013,"London, United Kingdom",chatterbox.co,10.0,2012.0
0,338.0,,Present,2000,,Kinesoft Development,,1999.0
1,338.0,AU,Present,2007,,Edge of Reality,7.0,2004.0
2,338.0,US,Present,Present,"Santa Monica, CA",Riot Games,5.0,2012.0
3,338.0,US,5,2012,"Austin, Texas",Vigil Games / THQ,,2007.0
4,338.0,US,Present,2004,,Retro Studios,,2000.0
0,339.0,US,Present,Present,"Austin, Texas Area",Bazaarvoice,5.0,2015.0
1,339.0,US,12,2011,"Round Rock, TX",Dell,9.0,2009.0
2,339.0,US,4,2015,"Austin, Texas Area",Bazaarvoice,12.0,2011.0
3,339.0,CA,3,2008,,CampusTech,12.0,2007.0
4,339.0,US,9,2009,"Round Rock, TX",Dell MessageOne,4.0,2008.0
5,339.0,,Present,Present,,Hill Country Chistmas Bureau,,2010.0
0,340.0,,8,2015,"Home-based in Brevard, NC",PAREXEL,3.0,2013.0
1,340.0,US,2,2013,"Scottsdale, AZ",Medicis,3.0,2011.0
2,340.0,US,Present,Present,Home-based,ExecuPharm,12.0,2015.0
3,340.0,US,11,2015,"Brevard, NC",Freelance MW,8.0,2015.0
4,340.0,,8,2010,"Home-based in Damascus, MD",PharmaNet Specialized Pharmaceutical Services,9.0,2007.0
0,343.0,US,2,2014,"Mountain View,CA",LinkedIn,1.0,2012.0
1,343.0,US,10,2008,"Boston, MA",Axcelis Technologies,9.0,2006.0
2,343.0,US,12,2011,,Self employed,10.0,2008.0
3,343.0,US,9,2006,"Milpitas, CA",HCL AMERICA INC,1.0,2005.0
4,343.0,US,Present,Present,San Francisco Bay Area,LinkedIn,2.0,2014.0
0,344.0,US,11,2012,,"SMS, Inc.",10.0,2010.0
1,344.0,US,Present,Present,,Aramark,8.0,2013.0
2,344.0,US,2,2008,,Morris Graduate School of Management,12.0,2006.0
3,344.0,US,4,2013,,Armor Healthcare,3.0,2008.0
4,344.0,US,4,2013,"La Grange, KY",HOPE Cancer Support Group of Oldham County,4.0,2013.0
5,344.0,,3,2013,,HOPE Cancer Support Group of Oldham County,3.0,2013.0
6,344.0,,8,2013,,Human Milk 4 Human Babies,1.0,2013.0
0,345.0,US,Present,2011,,Infor,,2009.0
1,345.0,HK,Present,2013,"Hong Kong, South China",Oracle,,2011.0
2,345.0,US,Present,Present,,Workday,2.0,2015.0
3,345.0,HK,Present,2015,Hong Kong,Microsoft,,2013.0
4,345.0,US,Present,2009,,Exact,,2007.0
0,347.0,US,2,2017,Greater New York City Area,Sizmek,1.0,2011.0
1,347.0,DE,1,2001,UK and Germany,"NCR, Siemens, Racal, and Weyfringe",1.0,2001.0
2,347.0,US,12,2010,Greater New York City Area,Unicast,1.0,2006.0
3,347.0,US,12,2005,Greater New York City Area,Viewpoint,1.0,2001.0
0,348.0,PL,1,2015,"Warsaw Area, Poland",PKO Bank Polski,1.0,2013.0
1,348.0,,9,2012,,Positive Advisory S.A.,5.0,2009.0
2,348.0,PL,Present,Present,"Warsaw, Masovian District, Poland",Deloitte Poland,2.0,2015.0
3,348.0,,12,2014,,Molesz Doradztwo,4.0,2009.0
4,348.0,PL,2,2013,"Warsaw, Masovian District, Poland",Inteligo Financial Services S.A.,11.0,2012.0
0,351.0,US,Present,2008,San Francisco Bay Area,Charles Schwab,5.0,2007.0
1,351.0,US,Present,Present,San Francisco Bay Area,SquareTrade,3.0,2016.0
2,351.0,US,4,2011,San Francisco Bay Area,SquareTrade,3.0,2010.0
3,351.0,US,Present,Present,San Francisco Bay Area,SquareTrade,4.0,2011.0
4,351.0,US,3,2010,San Francisco Bay Area,Vertafore,2.0,2008.0
0,352.0,US,Present,Present,,Emergination LLC,4.0,2008.0
1,352.0,US,2,2016,Seattle,IMDb.com,12.0,2014.0
2,352.0,US,12,2014,Seattle,Amazon.com,6.0,2010.0
3,352.0,US,Present,Present,Redmond,"Yammer, Inc.",2.0,2016.0
0,353.0,US,12,2011,,Microsoft Research,9.0,2011.0
1,353.0,CN,9,2011,"Beijing City, China",Microsoft Research,7.0,2011.0
2,353.0,US,7,2016,,Two Sigma Investments,7.0,2014.0
3,353.0,US,7,2014,,Princeton University,8.0,2012.0
0,354.0,US,12,2016,Redmond WA,Lakshya Digital,1.0,2016.0
1,354.0,US,Present,Present,"Kirkland, Washington",Studio Wildcard,1.0,2017.0
2,354.0,,3,2012,,Bootsnake Games,5.0,2011.0
3,354.0,US,4,2015,Seattle,Cryptic Studios,11.0,2012.0
4,354.0,US,4,2011,,Airtight Games,10.0,2010.0
0,355.0,US,9,2012,"Scottsdale, AZ",Yelp.com,3.0,2011.0
1,355.0,US,12,2015,San Francisco Bay Area,Yelp.com,9.0,2014.0
2,355.0,US,9,2014,"Scottsdale, AZ",Yelp,9.0,2012.0
3,355.0,US,Present,Present,San Francisco Bay Area,Square,3.0,2016.0
4,355.0,US,3,2016,San Francisco Bay Area,Yelp,12.0,2015.0
5,355.0,US,2,2015,,Alpha Phi International Fraternity,9.0,2013.0
6,355.0,US,2,2016,,Yelp,9.0,2013.0
7,355.0,US,Present,Present,,Square,3.0,2016.0
0,356.0,US,6,2006,"Walnut Creek, CA",Kaiser Permanente,1.0,2000.0
1,356.0,US,12,2010,"Walnut Creek, CA",Verizon,7.0,2006.0
2,356.0,US,5,2014,"Walnut Creek, CA",Verizon,1.0,2011.0
3,356.0,US,1,2000,San Francisco Bay Area,Modis,6.0,1998.0
4,356.0,US,Present,Present,"Walnut Creek, CA",Verizon,6.0,2014.0
0,358.0,US,9,2015,"Santa Cruz, California",Private,4.0,2015.0
1,358.0,US,Present,Present,"San Mateo, California",EverString,11.0,2016.0
2,358.0,US,6,2015,"Santa Cruz, California",Sandbar Solar and Electric,5.0,2015.0
3,358.0,US,7,2015,"Capitola, California",Santa Cruz Apparel,2.0,2010.0
4,358.0,US,Present,Present,"San Mateo, California",EverString,9.0,2015.0
0,359.0,US,11,2006,Greater San Diego Area,ICW Group,4.0,2000.0
1,359.0,US,12,2007,Greater San Diego Area,ICW Group,11.0,2006.0
2,359.0,US,1,2011,Greater San Diego Area,ICW Group,1.0,2008.0
3,359.0,US,3,2015,Greater San Diego Area,ICW Group,1.0,2011.0
4,359.0,US,Present,Present,Greater San Diego Area,"ICW Group Holdings, Inc.",3.0,2015.0
0,360.0,US,3,2016,"Montgomery, AL",Pint Bottle Photography,1.0,2010.0
1,360.0,US,Present,Present,"Austin, Texas",IBM,3.0,2016.0
2,360.0,US,5,2015,"Montgomery, Alabama Area","Cunningham Group, Inc.",6.0,2013.0
3,360.0,US,3,2016,"Montgomery, Alabama Area",Lexicom Computer Systems Inc,6.0,2015.0
4,360.0,US,3,2016,"Montgomery, AL",Hillary Andrews Designs,1.0,2011.0
5,360.0,,Present,Present,,Autisum Mud Bug Ball,10.0,2014.0
6,360.0,US,3,2016,,Hospice Of Montgomery,10.0,2014.0
0,362.0,CA,Present,Present,,Digital Extremes,10.0,2008.0
1,362.0,CA,Present,Present,"London, Canada Area",Digital Extremes,9.0,2010.0
2,362.0,CA,Present,Present,,Digital Extremes,10.0,2008.0
3,362.0,CA,Present,Present,"London, Canada Area",Digital Extremes,3.0,2013.0
4,362.0,CA,Present,Present,"London, Canada Area",Digital Extremes,1.0,2011.0
0,363.0,RO,5,2007,,TAMISA TRADING srl,3.0,2001.0
1,363.0,RO,Present,Present,Buchrest,IMS HEALTH,4.0,2015.0
2,363.0,US,Present,Present,,Cegedim Relationship Management,5.0,2007.0
0,364.0,US,9,2014,,Rite Aid,5.0,2012.0
1,364.0,US,10,2014,"Princeton, New Jersey",Dr. Reddy's Laboratories,9.0,2014.0
2,364.0,US,Present,Present,"Princeton,New Jersey",Dr. Reddy's Laboratories,12.0,2014.0
0,365.0,US,9,2013,"Reno, Nevada Area","Hamilton Company - Process Analytics, Liquid Handling Robotics, and Sample Storage",8.0,2010.0
1,365.0,US,8,2010,,4DSP Inc.,12.0,2009.0
2,365.0,US,Present,Present,San Francisco Bay Area,AppAcademy,11.0,2013.0
0,366.0,US,Present,Present,Greater Seattle Area,Ivy Softworks,1.0,2014.0
1,366.0,US,11,2006,"Palo Alto, CA",SAP,10.0,2004.0
2,366.0,US,12,2012,"Redmond, WA",Microsoft,12.0,2006.0
3,366.0,US,2,2015,"San Jose, CA",PayPal,1.0,2013.0
4,366.0,US,Present,Present,Greater New York City Area,Priceline.com,2.0,2016.0
0,367.0,US,Present,Present,"Shelton, CT",Cervalis,3.0,2011.0
1,367.0,US,Present,2001,"Stamford, CT",Hewlett-Packard,,1999.0
2,367.0,US,1,2010,"Milford, CT",Neopost,4.0,2006.0
3,367.0,US,4,2006,"Stratford, CT",Dictaphone/Nuance Communications,8.0,2005.0
4,367.0,US,8,2005,"Stamford, CT",Hyperion/Oracle,3.0,2002.0
0,368.0,US,Present,2013,United States,Stryker,,2012.0
1,368.0,US,Present,Present,San Francisco Bay Area,Elexes,,2014.0
2,368.0,US,Present,2015,United States,Intuitive Surgical,,2014.0
3,368.0,US,Present,Present,United States,Regulatory Affairs Professionals Society (RAPS),,2011.0
4,368.0,US,Present,2014,United States,"Home Dialysis Plus, Limited",,2013.0
0,369.0,US,8,2008,,Expedia Corporate Travel,6.0,2006.0
1,369.0,US,5,2006,,PepsiCo,10.0,2003.0
2,369.0,PL,10,2003,,Eovia,1.0,2002.0
3,369.0,FR,Present,Present,"Bordeaux Area, France",Adista,1.0,2015.0
4,369.0,FR,Present,Present,"Bordeaux Area, France",ADISTA / RMI,12.0,2008.0
0,370.0,US,Present,Present,"Seattle, WA",Gilead Sciences,1.0,2016.0
1,370.0,US,Present,2016,Greater Seattle Area,Gilead Sciences,,2013.0
2,370.0,US,Present,2011,Greater Seattle Area,University of Washington,,2010.0
3,370.0,US,12,2012,Greater Seattle Area,Gilead Sciences,8.0,2011.0
4,370.0,US,9,2010,,Gilead Sciences,6.0,2009.0
0,371.0,US,9,2006,"Santa Clara, CA",Intel,6.0,2000.0
1,371.0,US,8,2013,"South San Francisco, CA",Genentech,8.0,2008.0
2,371.0,US,Present,Present,"South San Francisco, CA",Genentech,1.0,2015.0
3,371.0,US,8,2008,"South San Francisco, CA",Genentech,9.0,2006.0
4,371.0,US,1,2015,"South San Francisco, CA",Genentech,8.0,2013.0
0,372.0,US,Present,2014,,Yahoo,,2011.0
1,372.0,US,Present,2011,,Yahoo!,,2009.0
2,372.0,US,Present,Present,,Atlassian,5.0,2015.0
3,372.0,US,Present,2007,,TPN,,2006.0
4,372.0,US,Present,2009,,Stackpole & Partners,,2007.0
0,374.0,US,Present,Present,Greater New York City Area,Uber,5.0,2015.0
1,374.0,US,4,2014,Greater New York City Area,S&P Capital IQ,10.0,2011.0
2,374.0,US,6,2015,Greater New York City Area,Oyster Inc. (Acquired by Google),4.0,2014.0
3,374.0,IN,9,2011,,Capital IQ,7.0,2008.0
0,375.0,US,9,2016,"Newport Beach, CA",PIMCO,7.0,2015.0
1,375.0,US,7,2015,"San Ramon, CA",Amcom Technology,4.0,2012.0
2,375.0,US,4,2012,"Oakland, CA",GT Nexus,12.0,2011.0
3,375.0,US,Present,Present,"Anaheim, CA",Pacific Sunwear,9.0,2016.0
4,375.0,US,11,2011,"San Francisco, CA",MicroStrategy,10.0,2010.0
0,376.0,US,10,2016,"Mountain View, CA",Altos Research,10.0,2012.0
1,376.0,US,Present,Present,San Francisco Bay Area,Tally Technologies,10.0,2016.0
2,376.0,US,1,2012,"Washington, DC",Rust City Apparel,5.0,2009.0
3,376.0,US,Present,2014,"Washington, DC","RSA Group, Inc.",,2009.0
4,376.0,US,7,2012,San Francisco,Kontagent,1.0,2012.0
0,377.0,US,Present,Present,,Pfizer,10.0,2009.0
1,377.0,US,Present,2016,,Iona College,,2016.0
2,377.0,US,Present,2009,,Pfizer,,2006.0
3,377.0,US,Present,2006,"Elizabeth, New Jersey",Alpharma/Purepac/Actavis,,2001.0
4,377.0,US,Present,Present,,United Way Worldwide,,
0,378.0,US,Present,Present,,Uber,1.0,2017.0
1,378.0,US,1,2017,San Francisco Bay Area,Uber,4.0,2016.0
2,378.0,US,11,2012,,Analytica Inc,7.0,2012.0
3,378.0,US,10,2014,"San Francisco, CA",One Kings Lane,11.0,2012.0
4,378.0,US,4,2016,San Francisco Bay Area,Uber,10.0,2014.0
0,380.0,FR,4,2011,"Toulouse Area, France",Epitech,9.0,2009.0
1,380.0,FR,11,2013,"Toulouse Area, France",Netwave,9.0,2012.0
2,380.0,US,Present,Present,San Francisco Bay Area,"invi Labs, Inc.",11.0,2013.0
3,380.0,FR,7,2013,France,Epitech,5.0,2011.0
4,380.0,FR,12,2011,"R̩gion de Toulouse, France",Netwave,5.0,2011.0
0,381.0,US,3,2016,"Lynnwood, Washington",Zumiez,10.0,2015.0
1,381.0,US,Present,2015,,Gamma Phi Beta International Sorority,,2011.0
2,381.0,US,Present,Present,"Holden Village, WA",Holden Village,2.0,2017.0
3,381.0,US,12,2016,,Zumiez,4.0,2016.0
4,381.0,US,9,2015,,Zumiez,3.0,2014.0
5,381.0,US,Present,Present,,Holden Village,,
