,cand_id,country,endMonth,endYear,name,startMonth,startYear
3,670.0,IN,Present,2004,"Birla Institute of Technology and Science, Pilani",,2002.0
0,671.0,US,Present,Present,ArtCenter College of Design,,
1,671.0,US,Present,2012,Art Center College of Design,,2010.0
0,672.0,US,Present,Present,Fashion Institute of Technology,,
1,672.0,US,Present,1988,Fashion Institute of Technology,,1984.0
0,673.0,US,Present,Present,Art Institute of Dallas,,
1,673.0,US,Present,2003,Art Institute of Dallas,,2001.0
0,674.0,SG,Present,Present,Singapore Polytechnic,,
1,674.0,AU,Present,Present,RMIT University,,
2,674.0,AU,Present,Present,Royal Melbourne Institute of Technology,,
3,674.0,SG,Present,Present,Singapore Polytechnic,,
0,676.0,US,Present,Present,West Virginia University,,
1,676.0,US,Present,Present,Waynesburg University,,
2,676.0,US,Present,Present,West Virginia University,,
0,678.0,US,Present,Present,Academy of Art University,,
1,678.0,US,Present,2012,Academy of Art University,,2006.0
0,679.0,IT,Present,Present,Politecnico di Torino,,
1,679.0,ES,Present,Present,Universidad Carlos III de Madrid,,
2,679.0,IT,Present,2007,Politecnico di Torino,,2004.0
3,679.0,IT,Present,2009,Politecnico di Torino,,2007.0
4,679.0,ES,Present,2009,Universidad Carlos III de Madrid,,2008.0
0,681.0,US,Present,Present,Virginia Tech,,
1,681.0,US,Present,2006,Virginia Tech,,2003.0
2,681.0,US,Present,2000,Horseheads High School,,1996.0
0,682.0,US,Present,Present,The University of Texas at Austin,,
1,682.0,US,Present,Present,The University of Texas at Austin,,
2,682.0,,Present,Present,Kassak Lajos Gimnazium,,
0,683.0,US,Present,Present,Stevens Institute of Technology,,
1,683.0,US,Present,Present,Stevens Institute of Technology,,
2,683.0,CH,Present,2004,Zurich University of Applied Science Winterthur,,2001.0
0,684.0,US,Present,Present,University of Washington,,
1,684.0,US,Present,2006,University of Washington,,2000.0
2,684.0,US,Present,Present,Code Fellows,,2014.0
0,685.0,US,Present,Present,"University of California, Riverside",,
1,685.0,US,Present,2011,Pacific Northwest College of Art,,2011.0
2,685.0,US,Present,2000,"University of California, Riverside",,1995.0
3,685.0,NZ,Present,2012,LUXr,,2012.0
0,686.0,US,Present,Present,Wellesley College,,
1,686.0,US,Present,Present,Portland State University,,
2,686.0,US,Present,Present,"University of California, Berkeley",,
3,686.0,US,Present,2001,Wellesley College,,1997.0
4,686.0,US,Present,2011,Portland State University,,2007.0
5,686.0,US,Present,2003,"University of California, Berkeley",,2001.0
0,687.0,US,Present,Present,The University of Texas at Dallas,,
1,687.0,US,Present,2009,The University of Texas at Dallas,,2007.0
0,688.0,US,Present,Present,University of Pittsburgh,,
1,688.0,SY,Present,2005,Damascus University,,2000.0
2,688.0,US,Present,2012,University of Pittsburgh,,2008.0
0,689.0,US,Present,1998,William Rainey Harper College,,1993.0
0,691.0,US,Present,Present,Rochester Institute of Technology,,
1,691.0,US,Present,2014,Rochester Institute of Technology,,2009.0
0,692.0,US,Present,Present,"University of California, Santa Cruz",,
1,692.0,UA,Present,Present,Odessa State Agrarian University,,
2,692.0,US,Present,2011,"University of California, Santa Cruz",,2007.0
3,692.0,UA,Present,1994,Odessa State Agrarian University,,1989.0
0,693.0,US,Present,Present,Beloit College,,
1,693.0,GB,Present,Present,Boston University - London Internship Program,,1990.0
2,693.0,US,Present,1987,Woodlands Academy of the Sacred Heart,,1985.0
3,693.0,US,Present,1991,Beloit College,,1987.0
0,694.0,,Present,Present,åè¥¿å¤§å­¦,,
0,695.0,US,Present,Present,De Anza College,,
1,695.0,US,Present,Present,De Anza College,,
2,695.0,US,Present,Present,"Silver Creek HS, San Jose",,
0,696.0,US,Present,Present,"University of California, Berkeley - School of Law",,
1,696.0,US,Present,Present,"University of California, Berkeley",,
2,696.0,US,Present,Present,"University of California, Berkeley",,
3,696.0,US,Present,Present,"University of California, Berkeley - School of Law",,
0,697.0,US,Present,Present,Arizona State University,,
1,697.0,US,Present,2011,Arizona State University,,2008.0
0,698.0,JP,Present,Present,Chiba University,,
1,698.0,JP,Present,1993,Chiba University,,1991.0
2,698.0,JP,Present,1996,Chiba University,,1993.0
3,698.0,TN,7,1988,Monastir University,10.0,1983.0
