,cand_id,country,endMonth,endYear,locationName,name,startMonth,startYear
2,511.0,US,12,2014,"Peachtree City, Georgia",Department of Defense Education Activity,8.0,2013.0
3,511.0,US,8,2013,,"THE CENTECH GROUP, Inc.",3.0,2013.0
4,511.0,,8,2013,,"Landry Tech Support, LLC",4.0,2007.0
0,512.0,US,Present,Present,"Seattle, Washington",Zipwhip,9.0,2016.0
1,512.0,US,5,2012,Everett WA,Pocock Racing Shells,6.0,2010.0
2,512.0,US,9,2016,Greater Seattle Area,Multiscale Health Networks,8.0,2013.0
3,512.0,US,8,2013,Woodinville WA,Apollo Video Technology,6.0,2012.0
4,512.0,US,Present,Present,,At The Ridge Theater,,
0,514.0,US,2,2008,"Brooklyn, NY",Barbara Confino,3.0,2007.0
1,514.0,US,Present,Present,"920 Broadway, NYC",Arkadium,2.0,2011.0
2,514.0,US,10,2010,Greater New York City Area,Massive Incorporated,2.0,2008.0
3,514.0,US,3,2010,,koosil-ja /danceKUMIKO,11.0,2006.0
4,514.0,US,4,2014,"909 W Brandon Blvd Brandon, FL",Lee House Chinese Restaurant,11.0,2009.0
5,514.0,,Present,Present,,Game Developers Conference,3.0,2014.0
0,515.0,US,Present,Present,"Cambridge, Massachusetts",Acceleron Pharma,4.0,2016.0
1,515.0,US,10,2014,"Pasadena, CA",Innoventz,8.0,2011.0
2,515.0,US,4,2016,,"New England Research Institutes, Inc. (NERI)",10.0,2014.0
0,516.0,,5,2015,"RTP, NC and Radford, VA",Nuvotronics,3.0,2013.0
1,516.0,US,10,2016,San Francisco Bay Area,FormFactor Inc.,6.0,2015.0
2,516.0,,3,2013,"Next Generation Composites CREST Center, Southern University, Baton Rouge, LA",Southern University,4.0,2010.0
3,516.0,US,3,2010,Center for Advanced Microstructures and Devices (CAMD),Louisiana State University,12.0,2001.0
4,516.0,US,Present,Present,"Livermore, California",FormFactor Inc.,11.0,2016.0
0,517.0,US,Present,Present,,MicroVention-Terumo,2.0,2017.0
1,517.0,US,5,2012,,University of Southern California,8.0,2011.0
2,517.0,US,12,2014,Santa Ana,Tenacore,5.0,2012.0
3,517.0,US,Present,Present,"Orange County, California Area",KaVo Kerr Group,1.0,2015.0
0,518.0,FR,Present,Present,La Defense,Completel,6.0,2010.0
1,518.0,FR,8,2000,Levallois Perret,Avanquest Software,9.0,1998.0
2,518.0,FR,Present,Present,"Saint-Denis Area, France",SFR Business,1.0,2016.0
3,518.0,FR,12,2005,"Paris Area, France",Easynet Group,9.0,2000.0
4,518.0,FR,6,2010,Nanterre,Easynet Group,6.0,2006.0
0,519.0,US,6,2015,San Francisco Bay Area,MuleSoft Inc,6.0,2014.0
1,519.0,US,6,2014,San Francisco Bay Area,MuleSoft Inc,9.0,2013.0
2,519.0,US,Present,Present,San Francisco Bay Area,PagerDuty,4.0,2016.0
3,519.0,US,4,2016,San Francisco Bay Area,Hazelcast,6.0,2015.0
4,519.0,US,9,2013,San Francisco Bay Area,MuleSoft Inc,12.0,2012.0
0,520.0,US,10,2012,"Los Angeles, CA",Edelman,3.0,2010.0
1,520.0,US,Present,Present,"Los Angeles, CA",Freelance,12.0,2012.0
2,520.0,US,6,2009,"Los Angeles, CA",Finn Partners,9.0,2007.0
3,520.0,US,1,2016,"Los Angeles, CA",FleishmanHillard,2.0,2014.0
4,520.0,US,10,2016,"Pasadena, CA",Guidance Software,1.0,2016.0
0,521.0,US,12,2013,"Lehigh Valley, PA",QPSI,6.0,2012.0
1,521.0,,Present,Present,"West Chester, PA; Bethlehem, PA; Detroit, MI",JnJ Synthes-DePuy/Medical Device Company,9.0,2014.0
2,521.0,US,Present,2015,PA,-,11.0,2014.0
3,521.0,US,3,2009,"Allentown, PA",Organon Pharmaceutical USA,1.0,2005.0
4,521.0,US,7,2011,"Alentown, PA",Fisher Clinical Services,3.0,2009.0
0,522.0,CA,Present,Present,,Microsoft Game Studios,5.0,2009.0
1,522.0,CA,9,2003,,Namco Ltd,6.0,2002.0
2,522.0,GB,5,2009,,Rare Ltd,1.0,2005.0
0,523.0,US,12,2008,,FedEx Ground,5.0,2008.0
1,523.0,US,2,2014,"Charlotte, North Carolina Area","Empowered Benefits, LLC",5.0,2013.0
2,523.0,US,10,2010,,Freelance Web Developer,1.0,2008.0
3,523.0,US,Present,Present,"Charlotte, NC",Signature Consultants,5.0,2014.0
4,523.0,,5,2013,,"Prate Media, Inc.",10.0,2010.0
0,524.0,US,4,2015,San Ramon,24 Hour Fitness,10.0,2012.0
1,524.0,US,10,2012,"San Ramon, Ca",24 Hour Fitness,6.0,2009.0
2,524.0,US,4,2009,,Visa,3.0,2008.0
3,524.0,US,8,2016,"San Ramon, CA",24 Hour Fitness,4.0,2015.0
4,524.0,US,Present,Present,Pleasanton,Patelco Credit Union,8.0,2016.0
0,525.0,GB,Present,Present,"London, United Kingdom",Eagle Rock Entertainment,11.0,2014.0
1,525.0,US,11,2014,,RWLAW,3.0,2013.0
2,525.0,GB,11,2014,"London, United Kingdom",Match.com International Limited,10.0,2013.0
3,525.0,GB,12,2014,"London,",Day Job Records,6.0,2011.0
4,525.0,GB,3,2013,"London, United Kingdom",Universal Music Publishing,11.0,2011.0
0,526.0,US,Present,Present,San Francisco Bay Area,AppDynamics,11.0,2016.0
1,526.0,US,4,2015,San Francisco Bay Area,LinkedIn,12.0,2012.0
2,526.0,US,12,2012,San Francisco Bay Area,Yahoo!,8.0,2010.0
3,526.0,US,9,2015,San Francisco Bay Area,Uber,4.0,2015.0
4,526.0,US,11,2016,San Francisco Bay Area,Delphix,9.0,2015.0
0,527.0,US,Present,Present,Redmond WA,Microsoft,4.0,2016.0
1,527.0,BB,12,2005,,iMart Corporation,9.0,2004.0
2,527.0,US,12,2009,,Microsoft,1.0,2006.0
3,527.0,US,Present,Present,Greater Seattle Area,Microsoft,4.0,2014.0
4,527.0,US,3,2014,,Microsoft,1.0,2006.0
0,529.0,US,7,2011,,Arc Worldwide/Leo Burnett,6.0,2011.0
1,529.0,US,Present,Present,San Francisco Bay Area,OpenTable,6.0,2016.0
2,529.0,US,5,2016,,Marriott International,1.0,2013.0
3,529.0,,5,2011,,IIT Institute of Design & Northwestern Univ. Dept of Preventive Medicine,10.0,2009.0
4,529.0,US,12,2012,Washington D.C. Metro Area,Marriott International,8.0,2011.0
0,530.0,IN,8,2010,,iSTEP,5.0,2010.0
1,530.0,US,Present,Present,"San Francisco, California",Lyft,9.0,2013.0
2,530.0,US,8,2016,San Francisco Bay Area,Lyft,1.0,2015.0
3,530.0,US,8,2013,"San Francisco, CA",Luvocracy,5.0,2012.0
4,530.0,US,5,2012,Greater San Diego Area,Qualcomm,8.0,2010.0
0,531.0,US,Present,Present,"South Jordan, UT",BSN Design,1.0,2013.0
1,531.0,US,5,2015,"Provo, Utah Area","Balsamiq, LLC",4.0,2014.0
2,531.0,US,Present,Present,"Provo, Utah Area",DevMountain,1.0,2015.0
3,531.0,US,10,2015,Greater Salt Lake City Area,The Church of Jesus Christ of Latter-day Saints,2.0,2006.0
4,531.0,US,Present,Present,Greater Salt Lake City Area,O.C. Tanner,5.0,2015.0
0,532.0,US,2,2016,"Redmond, Washington",Microsoft,5.0,2015.0
1,532.0,US,5,2015,"Bellevue, Washington",Microsoft,10.0,2012.0
2,532.0,US,1,2012,,Research In Motion,3.0,2011.0
3,532.0,US,Present,Present,"Redmond, Washington",Microsoft,2.0,2016.0
4,532.0,CA,10,2012,"Waterloo, Ontatio",Research In Motion,2.0,2012.0
5,532.0,IN,6,1995,,"COEP (College of Engineering, Pune) Boat Club",7.0,1994.0
0,533.0,PL,3,2015,"Warsaw, Masovian District, Poland",Beside the Park,6.0,2013.0
1,533.0,IE,Present,Present,"County Dublin, Ireland",Microsoft,10.0,2016.0
2,533.0,US,7,2014,,Microsoft,9.0,2013.0
3,533.0,US,7,2016,,Microsoft,6.0,2013.0
4,533.0,US,10,2016,,Inteliclinic Inc.,6.0,2015.0
5,533.0,US,6,2013,,Microsoft,6.0,2012.0
0,534.0,,3,2010,,Yapstone,10.0,2008.0
1,534.0,US,6,2011,"Sunnyvale, CA",Bizzy Inc,8.0,2010.0
2,534.0,US,Present,Present,"San Mateo, CA",Ascentis,5.0,2014.0
3,534.0,US,9,2013,"Sunnyvale, CA",Micello,6.0,2011.0
4,534.0,US,5,2014,"Palo Alto, CA",Stanford Hospital & Clinics,9.0,2013.0
0,535.0,GB,8,2015,,East Berkshire Executive Job Club,8.0,2015.0
1,535.0,GB,7,2014,"Warfield, Berkshire",Tuition on GCSE,3.0,2014.0
2,535.0,GB,1,2015,"GSK Weybridge, The Heath, St Georges Avenue, Weybridge KT13 0DE",GSK,7.0,2014.0
3,535.0,GB,Present,Present,"Slough, United Kingdom",East Berkshire Executive Job Club,9.0,2015.0
4,535.0,US,11,2013,LGC,LGC,2.0,2003.0
5,535.0,GB,12,2002,Maidenhead,"Stiefel International R&D, a GSK Company",2.0,1990.0
6,535.0,GB,8,2015,,East Berkshire Executive Job Club,8.0,2015.0
0,537.0,US,9,2013,"Reno, Nevada Area",KOLO Television,5.0,2012.0
1,537.0,US,3,2015,"Las Vegas, Nevada Area",Meredith Corp - KVVU Fox5,3.0,2014.0
2,537.0,US,Present,Present,"Amazon Web Services -- East Palo Alto, CA",Avisys INC,8.0,2015.0
3,537.0,US,6,2015,"Odessa/Midland, Texas Area",KMID-TV Big 2 News,3.0,2015.0
4,537.0,US,5,2012,"Las Vegas, Nevada Area",Meredith Corp - KVVU Fox5,7.0,2010.0
0,538.0,US,Present,Present,"San Francisco, California",Swirl,8.0,2016.0
1,538.0,US,Present,Present,"San Francisco, California",Charles Schwab,10.0,2015.0
2,538.0,US,Present,Present,Berkeley,ajlgraphics.com,9.0,2010.0
3,538.0,US,9,2015,"San Francisco, California",Jack Morton Worldwide,6.0,2015.0
4,538.0,US,6,2015,San Francisco Bay Area,Charles Schwab,6.0,2014.0
0,539.0,AE,4,2015,Dubai,Sonus Networks,8.0,2013.0
1,539.0,AE,Present,Present,Dubai,FIS,5.0,2015.0
2,539.0,AE,7,2013,Dubai,Nokia Corporation,7.0,2008.0
3,539.0,AE,6,2008,Dubai,Symantec,7.0,2005.0
4,539.0,AE,6,2005,Dubai,Microsoft Gulf,4.0,2003.0
0,541.0,GB,3,2016,"Telford, United Kingdom",SERVE MEDICAL LIMITED,10.0,2010.0
1,541.0,GB,5,2007,"Salford, Greater Manchester",Colgate Palmolive,12.0,2006.0
2,541.0,GB,Present,Present,"Liverpool, United Kingdom","Allergan Biologics Ltd., an affiliate of Allergan plc",3.0,2016.0
3,541.0,GB,6,2010,"Bellshill, North Lanarkshire",Andersen Caledonia,5.0,2007.0
4,541.0,GB,10,2010,Wrexham,Wockhardt UK,6.0,2010.0
0,542.0,US,1,2012,,Visa,1.0,2010.0
1,542.0,GB,12,2009,,Heineken/Scottish Newcastle,1.0,2006.0
2,542.0,US,9,2011,,Visa Inc,12.0,2008.0
3,542.0,US,Present,Present,San Francisco Bay Area,Visa,9.0,2014.0
4,542.0,US,9,2014,San Francisco Bay Area,Visa,1.0,2012.0
0,544.0,GB,Present,Present,"Reading, Berkshire, United Kingdom",KPMG UK,5.0,2016.0
1,544.0,RU,4,2013,"Ulyanovsk Region, Russian Federation",Kirby Company,12.0,2012.0
2,544.0,RU,4,2016,,KPMG Moscow,9.0,2013.0
3,544.0,RU,8,2013,"Ulyanovsk Region, Russian Federation",btl agency Papa-Carlo,4.0,2013.0
0,545.0,,Present,Present,,Lilt Inc.,,2015.0
1,545.0,US,Present,Present,,UC Berkeley,,2014.0
2,545.0,US,Present,2014,,Google,,2010.0
0,546.0,ES,12,2015,"AlcalÃ¡ de Henares y alrededores, EspaÃ±a",TuProfessor,3.0,2015.0
1,546.0,,12,2014,"Madrid y alrededores, EspaÃ±a",Cantera Digital S.L.,5.0,2014.0
2,546.0,ES,9,2014,Madrid - Santo Domingo,TELEFONICA SOLUC. OUTSOURCING TSO CT SOPORTE EMPRESAS,9.0,2013.0
3,546.0,ES,6,2014,"Madrid Area, Spain",PCATACK,12.0,2013.0
4,546.0,IE,Present,Present,"Dublin, Ireland",Nutritics,10.0,2015.0
5,546.0,ES,Present,Present,,La Sonrisa de Alex,10.0,2013.0
0,547.0,US,7,2011,,The Cosmopolitan of Las Vegas,3.0,2011.0
1,547.0,US,1,2016,San Francisco Bay Area,Lending Club,1.0,2015.0
2,547.0,US,Present,Present,San Francisco Bay Area,Lending Club,1.0,2016.0
3,547.0,US,1,2015,"Redwood City, CA.",Evernote,3.0,2014.0
4,547.0,US,3,2014,"Las Vegas, Nevada Area",Zappos Family of Companies,7.0,2011.0
5,547.0,US,1,2013,,Goodie Two Shoes Foundation,1.0,2013.0
6,547.0,US,5,2012,,Animal Foundation Las Vegas,5.0,2012.0
7,547.0,US,7,2011,,Las Vegas Rescue Mission,7.0,2011.0
0,548.0,US,2,2015,"Monterey, California",Naval Postgraduate School,6.0,2012.0
1,548.0,US,Present,Present,"Pasadena, California",NASA Jet Propulsion Laboratory,2.0,2015.0
0,549.0,US,8,2013,"Ann Arbor, MI",University of Michigan,9.0,2011.0
1,549.0,US,8,2010,"Cambridge, MA",Mitsubishi Electric Research Laboratories,6.0,2010.0
2,549.0,US,5,2011,"Cambridge, MA",Massachusetts Institute of Technology,9.0,2005.0
3,549.0,US,Present,Present,"Yorktown Heights, NY",IBM T. J. Watson Research Center,9.0,2013.0
4,549.0,US,1,2010,"Palo Alto, CA",Hewlett-Packard Laboratories,1.0,2010.0
0,550.0,US,5,2015,Bethesda MD,Telcare Inc.,12.0,2013.0
1,550.0,US,8,2011,"Blacksburg, VA",Virginia Tech,6.0,2011.0
2,550.0,US,12,2013,"Sylmar, CA",St. Jude Medical,7.0,2013.0
3,550.0,US,8,2012,"Columbia, MD",DSM,12.0,2009.0
4,550.0,US,Present,Present,"Menlo Park, CA",Abbott,5.0,2015.0
0,553.0,US,12,1993,,Eisai,1.0,1988.0
1,553.0,GB,Present,Present,,KEAGA LLP,4.0,2008.0
2,553.0,GB,12,2006,,Bracknell & Wokingham College,1.0,1998.0
3,553.0,GB,4,2008,,East Berkshire College,1.0,2007.0
4,553.0,GB,1,1988,,Harley Street,1.0,1983.0
0,554.0,US,Present,Present,,Teradata,11.0,2016.0
1,554.0,MX,7,2015,"Aguascalientes Area, Mexico",HITSS,9.0,2013.0
2,554.0,MX,7,2013,"Aguascalientes Area, Mexico",Softtek,3.0,2013.0
3,554.0,US,11,2016,Greater San Diego Area,FICOÂ®,7.0,2015.0
4,554.0,MX,9,2013,"Aguascalientes Area, Mexico",Softtek,7.0,2013.0
0,555.0,US,Present,Present,"Mountain View, CA","Intuit, Inc.",3.0,2011.0
1,555.0,GB,12,2005,,TRS Consultants,5.0,2004.0
2,555.0,US,3,2011,,NASA Ames Research Center,9.0,2008.0
3,555.0,US,9,2008,,Lussori,1.0,2006.0
4,555.0,US,5,2004,,"Miracle Computers, Inc.",3.0,2003.0
0,556.0,US,9,2011,San Francisco Bay Area,Eventbrite,9.0,2010.0
1,556.0,US,8,2010,"San Mateo, CA",Genius.com (acquired by CallidusCloud),7.0,2006.0
2,556.0,US,1,2006,,The University of Iowa Hospital and Clinics,2.0,2005.0
3,556.0,US,4,2016,"Oakland, CA",Pandora,10.0,2011.0
4,556.0,US,Present,Present,San Francisco Bay Area,Pinterest,4.0,2016.0
0,557.0,DE,9,2012,"Mannheim Area, Germany",Dots United GmbH,10.0,2009.0
1,557.0,GB,7,2015,"London, United Kingdom",AKQA,10.0,2014.0
2,557.0,DE,9,2014,"Hamburg Area, Germany",SinnerSchrader,10.0,2012.0
3,557.0,US,Present,Present,San Francisco Bay Area,Facebook,9.0,2015.0
0,558.0,US,4,2017,San Francisco Bay Area,EverString,12.0,2015.0
1,558.0,US,12,2014,"Chico, California Area","Caminar, Inc.",10.0,2012.0
2,558.0,US,11,2015,San Francisco Bay Area,ADVANTIS Global Inc.,12.0,2014.0
3,558.0,US,Present,Present,,EverString,4.0,2017.0
4,558.0,US,12,2014,"Newport Beach, CA",Workbridge Associates,8.0,2014.0
5,558.0,US,12,2012,,Knights of the Night,8.0,2012.0
0,559.0,US,10,2004,,Baxter International Inc.,4.0,2003.0
1,559.0,US,2,2014,,Baxter International Inc.,10.0,2011.0
2,559.0,US,Present,Present,,Baxter International Inc.,1.0,2017.0
3,559.0,US,Present,Present,,Baxter International Inc.,2.0,2014.0
4,559.0,US,10,2011,,Baxter International Inc.,10.0,2004.0
0,560.0,AU,1,2016,"Sydney, Australia",M&C Saatchi London,8.0,2014.0
1,560.0,AU,7,2014,Surry Hills,Drifter,1.0,2013.0
2,560.0,AU,Present,Present,"Sydney, Australia",WiTH Collective,1.0,2016.0
3,560.0,US,Present,Present,,Compliments to the Chef,11.0,2013.0
4,560.0,AU,Present,Present,"Sydney, Australia",General Assemb.ly,11.0,2013.0
0,562.0,IT,Present,Present,,N/A,1.0,2016.0
1,562.0,IT,Present,2015,,N/A,,2015.0
2,562.0,IT,3,2015,,N/A,6.0,2014.0
3,562.0,US,6,2014,,Forest Laboratories,5.0,2011.0
0,563.0,US,8,2015,,ShipCompliant,9.0,2014.0
1,563.0,US,Present,Present,Greater Denver Area,Craftsy,7.0,2016.0
2,563.0,US,8,2014,"Boulder, Co",RefactorU,6.0,2014.0
3,563.0,US,6,2016,,"Latitude 40 Consulting, Inc",8.0,2015.0
4,563.0,US,Present,Present,Greater Denver Area,Dagger Consulting,6.0,2016.0
5,563.0,,5,2014,,Google GovDev Challenge hackathon,5.0,2014.0
6,563.0,US,9,2014,,Code for America,3.0,2014.0
0,565.0,US,Present,Present,,Google,10.0,2016.0
1,565.0,US,9,2014,greater seattle area,Microsoft,1.0,2013.0
2,565.0,US,9,2016,,Microsoft,9.0,2014.0
3,565.0,GB,12,2011,,Lionhead Studios,3.0,2010.0
4,565.0,US,1,2013,"redmond, washington",Microsoft,12.0,2011.0
0,566.0,US,6,2005,,AstroCamp,1.0,2005.0
1,566.0,US,4,2014,San Francisco Bay Area,Zipfian Academy,1.0,2014.0
2,566.0,US,Present,2012,,University of Hawaii at Manoa,,2005.0
3,566.0,US,Present,Present,San Francisco Bay Area,Galvanize Inc,,2015.0
4,566.0,US,11,2014,San Francisco Bay Area,Airseed,7.0,2014.0
0,567.0,US,11,2010,,Microsoft,2.0,2008.0
1,567.0,US,Present,Present,Greater New York City Area,"Audible, Inc.",5.0,2016.0
2,567.0,US,4,2016,Greater New York City Area,FactSet,12.0,2010.0
3,567.0,US,12,2006,,Indiana University,1.0,2005.0
4,567.0,US,1,2008,,ESRI (Environmental Systems Research Institute),1.0,2007.0
0,568.0,US,Present,Present,Cary North Carolina,Epic Games,3.0,2003.0
1,568.0,US,3,2003,,Legend Entertainment,12.0,2000.0
2,568.0,US,Present,Present,,Epic Games,3.0,2003.0
0,569.0,US,6,2011,"Austin, Texas",National Instruments,8.0,2008.0
1,569.0,US,9,2013,"Austin, Texas",National Instruments,6.0,2011.0
2,569.0,US,5,2007,"College Station, Texas",Texas A&M University,8.0,2004.0
3,569.0,US,8,2008,"Austin, Texas",National Instruments,6.0,2007.0
4,569.0,US,Present,Present,"Austin, Texas",Google,9.0,2013.0
5,569.0,US,Present,Present,,Austin Pets Alive!,8.0,2015.0
6,569.0,US,Present,Present,,We Teach Science Foundation,10.0,2016.0
0,570.0,US,Present,Present,Greater Philadelphia Area,GE Healthcare,4.0,2014.0
1,570.0,US,4,2014,Greater Chicago Area,UNITED Pharmacy Staffing,5.0,2011.0
2,570.0,US,4,2014,Greater Chicago Area,"Brian F. McBride, PharmD (Sole Proprietorship)",5.0,2010.0
3,570.0,US,6,2010,Greater Chicago Area,Loyola University Chicago,6.0,2009.0
0,571.0,US,3,2014,"New York, New York",Bloomberg,7.0,2013.0
1,571.0,US,7,2010,"Austin, Texas",Multimedia Games,1.0,2008.0
2,571.0,US,6,2013,"Austin, Texas",Intific,8.0,2010.0
3,571.0,US,Present,Present,"San Francisco, California","BitTorrent, Inc.",9.0,2014.0
0,572.0,FR,Present,Present,"Paris Area, France",Deloitte,1.0,2014.0
1,572.0,FR,3,2012,"Paris Area, France",Mazars,9.0,2011.0
2,572.0,CN,6,2013,"Shanghai City, China",KLB Group,3.0,2013.0
3,572.0,FR,9,2012,"Paris Area, France",Alcatel-Lucent,3.0,2012.0
4,572.0,FR,Present,Present,"Paris Area, France",Deloitte,1.0,2014.0
5,572.0,FR,3,2012,"Paris Area, France",Mazars,9.0,2011.0
6,572.0,FR,9,2012,"Paris Area, France",Alcatel-Lucent,3.0,2012.0
0,573.0,US,11,2014,"Madison, Wisconsin Area",TDS Telecommunications Corp.,2.0,2014.0
1,573.0,US,Present,Present,"San Jose, California",Silver Spring Networks,5.0,2016.0
2,573.0,US,4,2016,"San Francisco Bay Area, California",Razoo,7.0,2015.0
3,573.0,US,6,2015,"Oakland, California",Matson Logistics Inc.,1.0,2015.0
4,573.0,,8,2013,"Coimbatore Area, India",Projection Microsystems,2.0,2012.0
0,574.0,US,Present,Present,"Baltimore, Maryland Area",Johns Hopkins University,5.0,2014.0
1,574.0,US,7,2009,,UM Upper Chesapeake Health,6.0,2008.0
2,574.0,US,Present,Present,Greater Chicago Area,"Northwestern University, Feinberg School of Medicine",3.0,2015.0
3,574.0,US,5,2014,"Baltimore, Maryland Area",Johns Hopkins University,7.0,2009.0
0,575.0,US,12,2003,,"California State University, Northridge",8.0,2003.0
1,575.0,US,3,2004,,Lowe Designs,1.0,2001.0
2,575.0,US,4,2016,"Studio City, CA",Jigsaw Clothing,1.0,2011.0
3,575.0,US,1,2011,"Burbank, CA",1928 Jewelry Company,3.0,2004.0
4,575.0,US,Present,Present,"Los Angeles, California",XCVI Fashion,4.0,2016.0
0,576.0,US,Present,Present,"Irvine, CA",Paramount Equity,11.0,2015.0
1,576.0,US,7,2006,,Rockwell Collins,8.0,1997.0
2,576.0,US,11,2015,,California Republic Bank,12.0,2014.0
3,576.0,US,11,2014,,First American Financial Corporation,9.0,2006.0
4,576.0,US,Present,Present,,Pop Warner,,
0,577.0,US,12,2012,"Waukesha, WI",GE Healthcare,1.0,2011.0
1,577.0,US,7,2014,"Northampton, MA",GE Healthcare - Life Sciences,2.0,2014.0
2,577.0,US,Present,Present,"Boston, MA",ERT,7.0,2016.0
3,577.0,,10,2014,"Westborough, Marlborough, and Northampton, MA",GE Healthcare - Life Sciences,12.0,2012.0
4,577.0,US,7,2016,"Raynham, MA",DePuy Synthes Companies of Johnson & Johnson,10.0,2014.0
0,578.0,US,Present,2011,,UNAVCO,,2010.0
1,578.0,US,Present,Present,,Infor,7.0,2015.0
2,578.0,US,11,2008,,Los Alamos National Laboratory,,2002.0
3,578.0,US,6,2015,,ClickFox,10.0,2011.0
0,579.0,US,4,2015,san francisco bay area,Swirl,7.0,2013.0
1,579.0,,2,2013,"Portland, Maine Area",The VIA Agency,8.0,2011.0
2,579.0,US,3,2010,Greater New York City Area,LIPMAN,8.0,2009.0
3,579.0,US,Present,Present,San Francisco Bay Area,SEPHORA,11.0,2016.0
4,579.0,US,11,2016,San Francisco Bay Area,POPSUGAR,4.0,2015.0
0,580.0,NZ,Present,Present,,Costin Accounting & Business Solutions Ltd,6.0,2011.0
1,580.0,US,5,2011,,Department of Health,6.0,2004.0
0,581.0,US,8,2007,,U.S. Central,9.0,2004.0
1,581.0,US,Present,Present,"Olathe, KS",Garmin International,11.0,2011.0
2,581.0,CL,10,2010,,Handmark,9.0,2008.0
3,581.0,US,11,2011,,"RSA, The Security Division of EMC",10.0,2010.0
4,581.0,US,8,2008,,Ferrellgas,8.0,2007.0
0,582.0,,8,2010,,Technicolor/Thomson Research,5.0,2010.0
1,582.0,US,Present,Present,Sunnyvale,Dolby Laboratories,1.0,2014.0
2,582.0,US,8,2009,,Technicolor,5.0,2009.0
3,582.0,US,12,2013,"Sunnyvale, CA",Dolby Laboratories,1.0,2011.0
