,cand_id,country,endMonth,endYear,locationName,name,startMonth,startYear
3,131.0,US,9,2014,"Redmond, WA",Microsoft (WINDOWS),5.0,2013.0
4,131.0,US,10,2014,,Seattle Attic Community Workshop,6.0,2013.0
5,131.0,US,Present,Present,,American Motorcyclist Association,6.0,2010.0
0,132.0,US,11,2013,"Sunnyvale, CA",Yahoo!,11.0,2012.0
1,132.0,US,1,2007,"Cambridge, MA",Forrester Research,11.0,2003.0
2,132.0,US,9,2012,"Cupertino, CA",Apple,11.0,2008.0
3,132.0,US,11,2008,"Framingham, MA",Bose,12.0,2006.0
4,132.0,US,Present,Present,Greater Boston Area,Freelance,3.0,2014.0
0,133.0,US,5,2015,"King of Prussia, PA",PPD,3.0,2012.0
1,133.0,US,3,2012,"Philadelphia, PA",WuXi AppTec,7.0,2011.0
2,133.0,US,Present,Present,,PPD,11.0,2016.0
3,133.0,US,10,2016,,PPD,5.0,2015.0
4,133.0,US,5,2011,,Girl Scouts of Eastern Pennsylvania,5.0,2011.0
0,134.0,US,Present,Present,,Cato Research,7.0,2007.0
1,134.0,US,Present,2005,"San Diego, CA",ACADIA Pharmaceuticals,,2000.0
2,134.0,US,Present,Present,"Durham, NC",Cato Research,1.0,2013.0
0,135.0,US,6,2014,Greater Philadelphia Area,Wildbit,4.0,2013.0
1,135.0,US,4,2013,Greater Philadelphia Area,Comcast,4.0,2011.0
2,135.0,US,4,2011,"Moorestown, NJ",EHS Technologies,5.0,2009.0
3,135.0,US,6,2016,San Francisco Bay Area,Teespring,8.0,2014.0
4,135.0,US,Present,Present,Greater Los Angeles Area,Survios,6.0,2016.0
0,136.0,US,9,2016,San Francisco Bay Area,Airbnb,5.0,2016.0
1,136.0,US,9,2015,Mountain View,Linkedin,3.0,2015.0
2,136.0,US,2,2015,Mountain View,LinkedIn,3.0,2013.0
3,136.0,US,Present,Present,San Francisco Bay Area,Airbnb,9.0,2016.0
4,136.0,US,5,2016,Mountain View,LinkedIn,9.0,2015.0
0,137.0,IN,Present,2004,,Mahindra Satyam,,2001.0
1,137.0,GB,Present,Present,United Kingdom,AstraZeneca,12.0,2016.0
2,137.0,GB,Present,2009,"Hammersmith, UK",Chivas Brothers,,2007.0
3,137.0,GB,3,2016,"Bracknell,UK",Boehringer Ingelheim Pharmaceuticals,4.0,2009.0
4,137.0,US,Present,2006,,Glaxo Smith Kline,,2004.0
0,138.0,US,Present,Present,San Francisco Bay Area,Riot Games,9.0,2016.0
1,138.0,US,8,2015,"Santa Monica, CA",Riot Games,1.0,2014.0
2,138.0,US,12,2013,"Santa Monica, CA",Riot Games,1.0,2012.0
3,138.0,US,1,2012,"Patchogue, NY",Riot Games,3.0,2011.0
4,138.0,US,Present,Present,,Riot Games,8.0,2015.0
0,139.0,CA,8,2012,,Blast Radius,1.0,2012.0
1,139.0,US,Present,Present,San Francisco Bay Area,Lever,12.0,2014.0
2,139.0,US,12,2014,,"Pixate, Inc.",2.0,2014.0
3,139.0,US,10,2013,,Ensighten,7.0,2012.0
4,139.0,GB,8,2012,,Freelance App Development,1.0,2009.0
0,140.0,US,Present,Present,,Thermo Fisher Scientific,7.0,2013.0
1,140.0,CA,7,2013,,Dionex Corporation,8.0,2001.0
2,140.0,US,7,2013,,Thermo Fisher Scientific,5.0,2011.0
0,141.0,GB,1,2012,,Play2Improve,6.0,2010.0
1,141.0,GB,8,2013,"Edinburgh, United Kingdom",Reloaded Productions,5.0,2013.0
2,141.0,US,3,2011,,Freelance,12.0,2005.0
3,141.0,GB,Present,Present,Dundee,4J studios,10.0,2013.0
4,141.0,GB,10,2013,"Dundee, United Kingdom",Two Monocle Games LTD,11.0,2011.0
0,142.0,US,Present,Present,"Emeryville, California",Adobe,1.0,2017.0
1,142.0,US,8,2015,San Francisco Bay Area,Extole,11.0,2013.0
2,142.0,US,11,2013,"San Carlos, CA",Teradata,11.0,2011.0
3,142.0,US,1,2017,"Emeryville, CA","TubeMogul, Inc.",8.0,2015.0
4,142.0,US,11,2011,"Oakland, CA",GT Nexus,8.0,2007.0
5,142.0,US,8,2009,,Civil Air Patrol - Squadron 188 Oakland,8.0,2009.0
0,143.0,US,1,2000,,Complete Business Solution Inc,6.0,1999.0
1,143.0,,2,2017,,Hewlett Packard â CA,2.0,2001.0
2,143.0,US,Present,Present,San Francisco Bay Area,VMware,3.0,2017.0
3,143.0,IN,5,1999,,Hewlett Packard India Software Operation,8.0,1998.0
4,143.0,US,2,2001,,Indotronix International,2.0,2000.0
0,145.0,US,10,2009,,PPD,1.0,2007.0
1,145.0,US,Present,Present,,PPD,12.0,2014.0
2,145.0,US,11,2013,,Medpace,12.0,2012.0
3,145.0,US,12,2012,,PPD,10.0,2009.0
4,145.0,US,1,2015,,Social & Scientific Systems,4.0,2014.0
0,146.0,US,4,2011,San Francisco Bay Area,InsightExpress,2.0,2011.0
1,146.0,US,5,2014,San Mateo,IDC,5.0,2012.0
2,146.0,US,5,2012,San Francisco Bay Area,Self Employed,5.0,2011.0
3,146.0,US,1,2011,San Francisco Bay Area,SRT Sparks Consulting,9.0,2008.0
4,146.0,US,Present,Present,San Francisco Bay Area,Self Employed,6.0,2014.0
0,147.0,GB,Present,Present,"London, United Kingdom",Masabi,3.0,2017.0
1,147.0,GB,10,2015,"London, United Kingdom",Accedo,8.0,2014.0
2,147.0,GB,2,2017,"London, United Kingdom",FOODit,10.0,2015.0
3,147.0,SI,11,2012,Slovenia,ZZI,11.0,2008.0
4,147.0,GB,7,2014,London,TV App Agency,12.0,2012.0
0,150.0,GB,9,2012,"Cambridge, United Kingdom",ARM,7.0,2012.0
1,150.0,GB,9,2014,,University of Cambridge,7.0,2014.0
2,150.0,GB,9,2010,"Cambridge, United Kingdom",University of Cambridge,7.0,2010.0
3,150.0,GB,Present,Present,"Cambridge, United Kingdom",ARM,9.0,2014.0
4,150.0,GB,9,2012,,2012 London Olympics,9.0,2012.0
0,151.0,US,7,2010,,PAREXEL,11.0,2009.0
1,151.0,US,11,2012,,PAREXEL,6.0,2010.0
2,151.0,US,Present,Present,"Newton, MA",Karyopharm Therapeutics Inc.,3.0,2016.0
3,151.0,US,3,2016,,Karyopharm Therapeutics Inc.,7.0,2014.0
4,151.0,US,6,2014,"Billerica, MA",PAREXEL,11.0,2012.0
0,152.0,US,Present,Present,,Volvo IT,12.0,2007.0
1,152.0,US,8,2006,,InBev,6.0,2006.0
2,152.0,US,5,2006,,Cytec,3.0,2006.0
3,152.0,US,5,2007,,InBev,8.0,2006.0
4,152.0,US,11,2007,,Dexia,6.0,2007.0
0,153.0,US,1,2005,,Johns Hopkins Bayview Medical Center,1.0,2003.0
1,153.0,,Present,Present,,Otsuka Pharmaceuticals/Aerotek,4.0,2006.0
2,153.0,US,4,2006,,Sinai Hospital of Baltimore,1.0,2005.0
0,154.0,US,7,2016,South San Francisco,Eurofins Lancaster Laboratories worked for Genentech.,9.0,2015.0
1,154.0,IN,5,2012,"Aurangabad, Maharashtra, India.","Lupin Research park, Lupin Pharmaceuticals, India",8.0,2010.0
2,154.0,IN,7,2008,"Aurangabad, Maharashtra, India.",Lupin Pharmaceuticals,5.0,2008.0
3,154.0,US,6,2015,Hercules,"Pacific BioLabs, Inc.",5.0,2013.0
4,154.0,IN,1,2010,"Mumbai Area, India",Anchrom Enterprises,1.0,2010.0
0,155.0,US,Present,Present,,Ericsson,9.0,2015.0
1,155.0,US,4,2012,,Ericsson,9.0,2009.0
2,155.0,GB,4,2006,,TANDBERG Television,1.0,2005.0
3,155.0,,10,2009,,"TANDBERG Television, part of the Ericsson group",4.0,2006.0
4,155.0,GB,9,2015,"Southampton, United Kingdom",Ericsson,3.0,2012.0
5,155.0,US,Present,Present,,Ericsson,9.0,2015.0
6,155.0,US,4,2012,,Ericsson,9.0,2009.0
7,155.0,GB,4,2006,,TANDBERG Television,1.0,2005.0
8,155.0,,10,2009,,"TANDBERG Television, part of the Ericsson group",4.0,2006.0
9,155.0,GB,9,2015,"Southampton, United Kingdom",Ericsson,3.0,2012.0
0,156.0,,2,2016,MÃ¼nchen,Monika Herzog marketing consulting,10.0,2015.0
1,156.0,,2,2012,,SelbstÃ¤ndig,4.0,2009.0
2,156.0,DE,2,2013,,Xamine GmbH,2.0,2012.0
3,156.0,,9,2015,MÃ¼nchen,Tech Data,3.0,2013.0
4,156.0,DE,Present,Present,Dornach b. MÃ¼nchen,Ingram Micro Distribution GmbH,2.0,2016.0
0,157.0,US,Present,Present,Greater Chicago Area,Groupon,11.0,2014.0
1,157.0,US,6,2006,,Computer Sciences Corp. (CSC),8.0,2005.0
2,157.0,US,10,2014,Greater Chicago Area,WMS Gaming,11.0,2011.0
3,157.0,US,11,2011,,Laurus Technologies,7.0,2009.0
4,157.0,US,2,2009,,TransUnion,6.0,2006.0
0,159.0,US,Present,Present,,SmugMug,11.0,2015.0
1,159.0,US,11,2015,"Santa Cruz, CA",Jabico Enterprises,4.0,2012.0
2,159.0,US,Present,Present,San Francisco Bay Area,AJ Lemos Web & Graphic Design,10.0,2005.0
3,159.0,US,8,2011,"Santa Cruz, CA",GrooveZoo,8.0,2010.0
4,159.0,US,Present,2012,San Francisco Bay Area,"All Together Now, Inc.",,2011.0
5,159.0,,Present,2004,,Camp Rubber Soul,,2004.0
0,160.0,US,12,2015,New York,Goldman Sachs,10.0,2015.0
1,160.0,IN,6,2012,"Mumbai, Maharashtra, India",Dion Global Solutions Ltd,2.0,2012.0
2,160.0,US,9,2015,New york,State Street,4.0,2015.0
3,160.0,US,Present,Present,New York,Bank of America,12.0,2015.0
4,160.0,US,3,2015,United States,Bank of America,7.0,2012.0
0,161.0,US,6,2015,Colorado,Contractor,4.0,2014.0
1,161.0,US,6,2015,"Fort Collins, Colorado Area",GeoVantage,5.0,2014.0
2,161.0,US,4,2014,,CompassData,8.0,2013.0
3,161.0,US,7,2013,,Colorado Mountain College,9.0,2010.0
4,161.0,US,12,2015,Greater Denver Area,DigitalGlobe,6.0,2015.0
0,162.0,AE,9,2013,"Dubai, United Arab Emirates",YaDig.com,1.0,2012.0
1,162.0,US,Present,Present,San Francisco Bay Area,Simon Health,2.0,2017.0
2,162.0,AE,6,2013,"Dubai, UAE",DM3 Institute,1.0,2013.0
3,162.0,US,Present,Present,Remote,www.AndrewLeeMiller.com,3.0,2016.0
4,162.0,US,10,2016,San Francisco Bay Area,OLSET Inc. (500 Startups Batch 7),4.0,2014.0
0,163.0,IN,6,2014,Udupi,Robosoft Technologies,6.0,2013.0
1,163.0,IN,5,2013,Udupi,Robosoft Technologies,6.0,2010.0
2,163.0,US,Present,Present,"Raleigh-Durham, North Carolina Area",Citrix,3.0,2016.0
3,163.0,IN,3,2016,"Bengaluru Area, India",Citrix,7.0,2014.0
0,164.0,US,Present,2010,,Bayer HealthCare,,2008.0
1,164.0,US,Present,2011,,Grifols Biologicals Inc.,,2010.0
2,164.0,,Present,Present,,Undisclosed Company,,2011.0
3,164.0,US,Present,2005,,Bayer HealthCare,,2002.0
4,164.0,US,Present,2008,,Bayer HealthCare,,2005.0
0,165.0,US,Present,Present,,Amazon Lab126,4.0,2016.0
1,165.0,US,4,2016,San Francisco Bay Area,Amazon Lab126,4.0,2012.0
2,165.0,,12,2013,,FanimeCon,9.0,2011.0
3,165.0,,5,2014,,FanimeCon,5.0,2012.0
4,165.0,,Present,Present,,FanimeCon,5.0,2014.0
0,166.0,US,Present,2006,"Redwood Shores, CA",Responsys,,2002.0
1,166.0,US,Present,2012,"Palo Alto, CA",A9.com,,2007.0
2,166.0,US,Present,2002,"Los Altos, CA",Talarian Corp,,2000.0
3,166.0,US,Present,2016,,Intapp,,2012.0
4,166.0,US,Present,2000,"Santa Clara, CA",Brio Software,,1999.0
0,169.0,US,Present,2008,,McNeil Consumer Healthcare,,2007.0
1,169.0,US,8,2010,,Wyeth,2.0,2008.0
2,169.0,US,12,2013,,Pfizer,9.0,2012.0
3,169.0,US,12,2013,,Pfizer,8.0,2010.0
4,169.0,US,Present,Present,Fort Washington PA,McNeil Consumer Healthcare,12.0,2013.0
5,169.0,US,3,2015,,Abington Ice Hockey Club,3.0,2015.0
6,169.0,US,10,2014,,Abington Township School Board,10.0,2014.0
0,170.0,US,8,2015,"San Mateo, CA",Apttus,11.0,2014.0
1,170.0,US,Present,Present,San Francisco Bay Area,Accenture Interactive,1.0,2017.0
2,170.0,US,11,2014,"Foster City, CA",Applied Underwriters,6.0,2014.0
3,170.0,US,6,2014,"San Francisco, CA",TEKsystems,9.0,2013.0
4,170.0,US,1,2017,"Sunnyvale, CA",Yahoo,8.0,2015.0
0,171.0,US,9,2007,,"CPA2Biz, Inc.",3.0,2006.0
1,171.0,US,6,2008,,Thomson Reuters,10.0,2007.0
2,171.0,US,Present,Present,,Becton Dickinson,6.0,2016.0
3,171.0,US,Present,Present,"1 Becton Drive, Franklin Lakes, NJ 07417",Becton Dickinson,6.0,2008.0
0,172.0,GB,3,2012,"Slough, United Kingdom",Dr. Reddy's Laboratories,11.0,2008.0
1,172.0,GB,10,2008,"Maidenhead, United Kingdom",GSK,10.0,2006.0
2,172.0,GB,9,2006,"Maidenhead, United Kingdom",GlaxoSmithKline,9.0,2005.0
3,172.0,PT,9,2005,"Lisbon Area, Portugal",Nissan Portugal,7.0,2001.0
4,172.0,GB,Present,Present,"West Drayton, United Kingdom",Ferring Pharmaceuticals,4.0,2012.0
0,173.0,US,1,2017,,"Migma Systems, Inc.",5.0,2014.0
1,173.0,US,4,2014,,"Migma Systems, Inc.",9.0,2010.0
2,173.0,US,Present,Present,Greater Boston Area,Neurala,1.0,2017.0
3,173.0,US,9,2010,,Boston University,7.0,2004.0
0,174.0,US,Present,2009,"Chicago, IL",Critical Mass,,2009.0
1,174.0,US,Present,2011,"Chicago, IL",Roundarch,,2009.0
2,174.0,US,Present,Present,"Chicago, IL",Brett Ingram Photography,,2009.0
3,174.0,US,Present,2012,"Chicago, IL",Cars.com,,2011.0
4,174.0,US,Present,Present,"Chicago, IL",Cars.com,,2013.0
5,174.0,US,Present,Present,,Alliance for the Great Lakes,,
0,175.0,US,10,2003,"Irvine, CA",ICON Clinical Research,9.0,2002.0
1,175.0,US,9,2002,"Santa Monica, CA",Balance Pharmaceuticals Inc,9.0,2001.0
2,175.0,US,Present,Present,"South San Francisco, CA",Genentech,4.0,2007.0
3,175.0,US,9,2001,"Irvine, CA",MDS Pharma Services,9.0,1999.0
4,175.0,US,4,2007,"Irvine, CA",Allergan Pharmaceuticals,10.0,2003.0
0,176.0,US,8,2010,,Sionogi Pharma,12.0,2003.0
1,176.0,US,4,2011,"New Haven, CT","Clinical Data, Inc.(purchased by Allergan)",9.0,2010.0
2,176.0,US,Present,Present,,Allergan,4.0,2011.0
0,177.0,US,12,2008,"Lubbock, Texas Area",Texas Tech University,1.0,2008.0
1,177.0,US,6,2011,"Houston, Texas Area",Waste Management,4.0,2011.0
2,177.0,US,Present,Present,Englewood,Dish Network,7.0,2013.0
3,177.0,US,6,2013,,Navjoy consulting services,7.0,2011.0
0,178.0,US,3,2015,"Mountain View, CA",Microsoft,12.0,2008.0
1,178.0,US,12,2008,"Vienna, VA",McFadyen Solutions,7.0,2008.0
2,178.0,US,2,2016,Los Gatos,Netflix,2.0,2015.0
3,178.0,PK,7,2008,"Lahore, Pakistan",TkXel,6.0,2006.0
4,178.0,US,Present,Present,San Francisco Bay Area,Yelp,3.0,2016.0
0,179.0,CZ,7,2009,"Praha, Czech Republic",Hewlett-Packard / Systinet,5.0,2005.0
1,179.0,CZ,Present,2001,"Praha, Czech Republic",Bonton Online,,1999.0
2,179.0,CZ,4,2005,"Praha, Czech Republic",Multimedia atelier,9.0,2003.0
3,179.0,US,Present,Present,San Francisco,GoodData,8.0,2009.0
4,179.0,CZ,8,2003,"Praha, Czech Republic",Templation,7.0,2001.0
0,180.0,US,Present,Present,,Johnson & Johnson,,
0,181.0,US,Present,Present,"Sunnyvale, CA",Yahoo,3.0,2007.0
1,181.0,US,10,2003,,Satyam Computers,6.0,1999.0
2,181.0,US,3,2007,"Austin, Texas Area",IBM,10.0,2003.0
0,182.0,TR,4,2013,,Istanbul Bilgi University,2.0,2012.0
1,182.0,DE,7,2015,"Berlin Area, Germany",DaWanda,8.0,2014.0
2,182.0,TR,8,2014,"Istanbul, Turkey",VNGRS,5.0,2013.0
3,182.0,DE,Present,Present,"Berlin Area, Germany",Zalando SE,8.0,2015.0
4,182.0,TR,4,2013,,Istanbul Bilgi University,11.0,2009.0
0,183.0,US,12,2010,"South San Francisco, CA",CollabNet,9.0,2010.0
1,183.0,US,12,2007,"Fremont, CA",Oclaro (formerly known as Avanex),9.0,2006.0
2,183.0,US,9,2006,"Foster City, CA",EFI,4.0,2004.0
3,183.0,US,1,2016,"Emeryville, CA","Aspera, an IBM company",1.0,2011.0
4,183.0,US,3,2010,"San Francisco, CA",Oracle (formerly known as GoldenGate Software),1.0,2008.0
0,184.0,IE,Present,Present,Dublin,Symantec,9.0,2014.0
1,184.0,IE,Present,2014,Dublin,Sportingbet,,2012.0
2,184.0,IE,8,2010,Dawson Street Dublin 2,Davy Stockbrockers,8.0,2008.0
3,184.0,IE,7,2008,"Straffan, Co. Kildare",The K Club,1.0,2001.0
0,185.0,,2,2015,,inVentiv Health for CSL Behring,8.0,2014.0
1,185.0,US,8,2014,,Covance,9.0,2009.0
2,185.0,US,7,2009,,AstraZeneca,3.0,2000.0
3,185.0,US,8,2014,,Covance,9.0,2009.0
4,185.0,US,2,2015,,inVentiv Health,8.0,2014.0
